numeric_source,record_key,record_date,record_timestamp_key,has_matching_image,matching_image_count,numeric_record_count,value_columns,value_count,nonzero_value_count,mapping_level,mapping_note
environment,2026-06-24T06:45:44,2026-06-24,2026-06-24T06:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T07:00:44,2026-06-24,2026-06-24T07:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T07:15:44,2026-06-24,2026-06-24T07:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T07:30:44,2026-06-24,2026-06-24T07:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T07:45:44,2026-06-24,2026-06-24T07:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T08:00:44,2026-06-24,2026-06-24T08:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T08:15:44,2026-06-24,2026-06-24T08:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T08:30:44,2026-06-24,2026-06-24T08:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T08:45:44,2026-06-24,2026-06-24T08:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T09:00:44,2026-06-24,2026-06-24T09:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T09:15:44,2026-06-24,2026-06-24T09:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T09:30:44,2026-06-24,2026-06-24T09:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T09:45:44,2026-06-24,2026-06-24T09:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T10:00:44,2026-06-24,2026-06-24T10:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T10:15:44,2026-06-24,2026-06-24T10:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T10:30:44,2026-06-24,2026-06-24T10:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T10:45:44,2026-06-24,2026-06-24T10:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T11:00:44,2026-06-24,2026-06-24T11:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T11:15:44,2026-06-24,2026-06-24T11:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T11:30:44,2026-06-24,2026-06-24T11:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T11:45:44,2026-06-24,2026-06-24T11:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T12:00:44,2026-06-24,2026-06-24T12:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T12:15:44,2026-06-24,2026-06-24T12:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T12:30:44,2026-06-24,2026-06-24T12:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T12:45:44,2026-06-24,2026-06-24T12:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T13:00:44,2026-06-24,2026-06-24T13:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T13:15:44,2026-06-24,2026-06-24T13:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T13:30:44,2026-06-24,2026-06-24T13:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T13:45:44,2026-06-24,2026-06-24T13:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T14:00:44,2026-06-24,2026-06-24T14:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T14:15:44,2026-06-24,2026-06-24T14:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T14:30:44,2026-06-24,2026-06-24T14:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T14:45:44,2026-06-24,2026-06-24T14:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T15:00:44,2026-06-24,2026-06-24T15:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T15:15:44,2026-06-24,2026-06-24T15:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T15:30:44,2026-06-24,2026-06-24T15:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T15:45:44,2026-06-24,2026-06-24T15:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T16:00:44,2026-06-24,2026-06-24T16:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T16:15:44,2026-06-24,2026-06-24T16:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T16:30:44,2026-06-24,2026-06-24T16:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T16:45:44,2026-06-24,2026-06-24T16:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T17:00:44,2026-06-24,2026-06-24T17:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T17:15:44,2026-06-24,2026-06-24T17:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T17:30:44,2026-06-24,2026-06-24T17:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T17:45:44,2026-06-24,2026-06-24T17:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T18:00:44,2026-06-24,2026-06-24T18:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T18:15:44,2026-06-24,2026-06-24T18:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T18:30:44,2026-06-24,2026-06-24T18:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T18:45:44,2026-06-24,2026-06-24T18:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T19:00:44,2026-06-24,2026-06-24T19:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T19:15:44,2026-06-24,2026-06-24T19:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T19:30:44,2026-06-24,2026-06-24T19:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T19:45:44,2026-06-24,2026-06-24T19:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T20:00:44,2026-06-24,2026-06-24T20:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T20:15:44,2026-06-24,2026-06-24T20:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T20:30:44,2026-06-24,2026-06-24T20:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T20:45:44,2026-06-24,2026-06-24T20:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T21:00:44,2026-06-24,2026-06-24T21:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T21:15:44,2026-06-24,2026-06-24T21:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T21:30:44,2026-06-24,2026-06-24T21:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T21:45:44,2026-06-24,2026-06-24T21:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T22:00:44,2026-06-24,2026-06-24T22:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T22:15:44,2026-06-24,2026-06-24T22:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T22:30:44,2026-06-24,2026-06-24T22:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T22:45:44,2026-06-24,2026-06-24T22:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T23:00:44,2026-06-24,2026-06-24T23:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T23:15:44,2026-06-24,2026-06-24T23:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T23:30:44,2026-06-24,2026-06-24T23:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-24T23:45:44,2026-06-24,2026-06-24T23:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T00:00:44,2026-06-25,2026-06-25T00:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T00:15:44,2026-06-25,2026-06-25T00:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T00:30:44,2026-06-25,2026-06-25T00:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T00:45:44,2026-06-25,2026-06-25T00:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T01:00:44,2026-06-25,2026-06-25T01:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T01:15:44,2026-06-25,2026-06-25T01:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T01:30:44,2026-06-25,2026-06-25T01:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T01:45:44,2026-06-25,2026-06-25T01:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-25T02:00:44,2026-06-25,2026-06-25T02:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
